DATUM,CAS,SUM_of_MNOZSTVO
05/07/2013,420,31701.66803
05/07/2013,435,32313.568313
05/07/2013,450,31995.561819
05/07/2013,465,32295.119751
05/07/2013,480,32218.063289
05/07/2013,495,32503.981779
05/07/2013,510,32685.982938
05/07/2013,525,32855.719756
05/07/2013,540,32713.534775
05/07/2013,555,32657.21677
05/07/2013,570,32740.825418
05/07/2013,585,32615.899905
05/07/2013,600,31911.898557
05/07/2013,615,32013.155274
05/07/2013,630,32419.465146
05/07/2013,645,32603.411327
05/07/2013,660,32588.640321
05/07/2013,675,32382.845407
05/07/2013,690,31781.717816
05/07/2013,705,31571.785701
05/07/2013,720,31373.708515
05/07/2013,735,31546.784169
05/07/2013,750,32097.117527
05/07/2013,765,31568.508817
05/07/2013,780,31369.678829
05/07/2013,795,31395.434476
05/07/2013,810,30757.912352
05/07/2013,825,30794.50506
05/07/2013,840,31095.225477
05/07/2013,855,31272.352538
05/07/2013,870,31139.465882
05/07/2013,885,30872.285977
05/07/2013,900,30644.095549
05/07/2013,915,30589.869215
05/07/2013,930,30121.269739
05/07/2013,945,29681.400486
05/07/2013,960,29742.28653
05/07/2013,975,29629.889963
05/07/2013,990,30063.379939
05/07/2013,1005,29855.73023
05/07/2013,1020,30417.882824
05/07/2013,1035,30636.477882
05/07/2013,1050,30368.980511
05/07/2013,1065,29963.727889
05/07/2013,1080,29952.782424
05/07/2013,1095,30005.298844
05/07/2013,1110,30398.211898
05/07/2013,1125,30283.329628
05/07/2013,1140,30251.074305
05/07/2013,1155,29881.712535
05/07/2013,1170,29058.356582
05/07/2013,1185,28583.372769
05/07/2013,1200,28808.236679
05/07/2013,1215,28638.79608
05/07/2013,1230,27818.279611
05/07/2013,1245,27511.046487
05/07/2013,1260,27558.623454
05/07/2013,1275,27395.342188
05/07/2013,1290,27414.609796
05/07/2013,1305,27408.784659
05/07/2013,1320,27164.012552
06/07/2013,-105,26262.403631
06/07/2013,-90,26583.887454
06/07/2013,-75,26024.434221
06/07/2013,-60,25664.085731
06/07/2013,-45,25962.398284
06/07/2013,-30,26078.705287
06/07/2013,-15,26234.538614
06/07/2013,0,26040.006819
06/07/2013,15,25976.474331
06/07/2013,30,26081.480361
06/07/2013,45,25791.623778
06/07/2013,60,25407.083814
06/07/2013,75,25602.794603
06/07/2013,90,25667.170978
