DATUM,CAS,SUM_of_MNOZSTVO
04/10/2013,-60,5840.90192
04/10/2013,-45,5838.014217
04/10/2013,-30,5784.8163
04/10/2013,-15,5738.414995
04/10/2013,0,5781.173969
04/10/2013,15,5700.360445
04/10/2013,30,5747.595514
04/10/2013,45,5711.606594
04/10/2013,60,5798.993546
04/10/2013,75,5819.275817
04/10/2013,90,5686.734738
04/10/2013,105,5710.246771
04/10/2013,120,5687.85471
04/10/2013,135,5690.520401
04/10/2013,150,5727.413246
04/10/2013,165,5734.894208
04/10/2013,180,5771.946056
04/10/2013,195,5883.407884
04/10/2013,210,5896.767278
04/10/2013,225,6082.791269
04/10/2013,240,5736.719966
04/10/2013,255,6411.058338
04/10/2013,270,6819.41778
04/10/2013,285,7068.947449
04/10/2013,300,7635.295039
04/10/2013,315,7861.500995
04/10/2013,330,7988.552883
04/10/2013,345,8044.473657
04/10/2013,360,8147.358326
04/10/2013,375,8101.38059
04/10/2013,390,8151.325828
04/10/2013,405,8241.163668
04/10/2013,420,8281.402387
04/10/2013,435,8112.462231
04/10/2013,450,8116.752598
04/10/2013,465,8190.177297
04/10/2013,480,8167.460804
04/10/2013,495,7890.264566
04/10/2013,510,7709.404836
04/10/2013,525,7617.028722
04/10/2013,540,7463.521336
04/10/2013,555,7622.921782
04/10/2013,570,7508.012111
04/10/2013,585,7500.905026
04/10/2013,600,7606.620621
04/10/2013,615,7687.074885
04/10/2013,630,7706.156718
04/10/2013,645,7625.326237
04/10/2013,660,7740.799336
04/10/2013,675,7752.759626
04/10/2013,690,7650.341078
04/10/2013,705,7546.132693
04/10/2013,720,7262.441796
04/10/2013,735,7172.709117
04/10/2013,750,7018.331034
04/10/2013,765,6726.789455
04/10/2013,780,6734.142288
04/10/2013,795,6557.16158
04/10/2013,810,6411.046304
04/10/2013,825,6400.253339
04/10/2013,840,6378.709514
04/10/2013,855,6263.167726
04/10/2013,870,6299.478555
04/10/2013,885,6322.913416
04/10/2013,900,6300.548037
04/10/2013,915,6215.471696
04/10/2013,930,6215.297297
04/10/2013,945,6182.807768
04/10/2013,960,6116.700022
04/10/2013,975,5845.417541
04/10/2013,990,5833.745623
04/10/2013,1005,6122.433907
04/10/2013,1020,6408.87094
04/10/2013,1035,6335.283934
04/10/2013,1050,6353.624965
04/10/2013,1065,6308.519122
04/10/2013,1080,6325.649588
04/10/2013,1095,6147.120614
04/10/2013,1110,6055.697866
04/10/2013,1125,5968.755705
04/10/2013,1140,5872.288897
04/10/2013,1155,5825.825838
04/10/2013,1170,5620.495865
04/10/2013,1185,5510.280418
04/10/2013,1200,5178.078786
04/10/2013,1215,4933.402131
04/10/2013,1230,5626.369103
04/10/2013,1245,5620.747595
04/10/2013,1260,5687.533201
04/10/2013,1275,5658.033921
04/10/2013,1290,5519.759469
04/10/2013,1305,5516.849725
04/10/2013,1320,5509.627555
05/10/2013,-105,5557.941325
05/10/2013,-90,5511.575178
05/10/2013,-75,5456.944538
05/10/2013,-60,5423.50178
05/10/2013,-45,5410.845878
05/10/2013,-30,5462.619718
05/10/2013,-15,5421.895802
05/10/2013,0,5389.965972
05/10/2013,15,5424.33578
05/10/2013,30,5411.374593
05/10/2013,45,5372.88606
05/10/2013,60,5317.325726
05/10/2013,75,5238.776786
05/10/2013,90,5250.550225
05/10/2013,105,5268.12483
05/10/2013,120,5276.454599
05/10/2013,135,5416.732422
05/10/2013,150,5298.883712
05/10/2013,165,5282.867553
05/10/2013,180,5294.353641
05/10/2013,195,5324.552471
05/10/2013,210,5422.557402
05/10/2013,225,5526.947999
05/10/2013,240,4767.09166
05/10/2013,255,4870.874311
05/10/2013,270,5758.943488
05/10/2013,285,5782.962336
05/10/2013,300,5848.210367
05/10/2013,315,5895.276
05/10/2013,330,5863.905937
05/10/2013,345,5919.657819
05/10/2013,360,5934.162212
05/10/2013,375,5998.037454
05/10/2013,390,5888.172624
05/10/2013,405,5070.938704
05/10/2013,420,5619.444359
05/10/2013,435,5951.257031
05/10/2013,450,5927.835823
05/10/2013,465,5952.889219
05/10/2013,480,5999.941069
05/10/2013,495,5849.191823
05/10/2013,510,5799.142893
05/10/2013,525,5926.180338
05/10/2013,540,5950.578321
05/10/2013,555,5909.969441
05/10/2013,570,5904.34231
05/10/2013,585,5813.656213
05/10/2013,600,5818.893048
05/10/2013,615,5831.543084
05/10/2013,630,5825.837243
05/10/2013,645,5768.628385
05/10/2013,660,5669.857117
05/10/2013,675,5651.63712
05/10/2013,690,5631.833445
05/10/2013,705,5581.78805
05/10/2013,720,4545.179607
05/10/2013,735,4470.498174
05/10/2013,750,4449.247591
05/10/2013,765,4434.496819
05/10/2013,780,4405.924978
05/10/2013,795,4394.724601
05/10/2013,810,4398.050556
05/10/2013,825,4454.334738
05/10/2013,840,4467.857168
05/10/2013,855,4437.856608
05/10/2013,870,4466.21981
05/10/2013,885,4449.083334
05/10/2013,900,4434.219384
05/10/2013,915,4518.122037
05/10/2013,930,4504.812548
05/10/2013,945,4504.355255
05/10/2013,960,4526.669738
05/10/2013,975,4486.137932
05/10/2013,990,4547.21181
05/10/2013,1005,4549.763567
05/10/2013,1020,4633.268911
05/10/2013,1035,4608.116801
05/10/2013,1050,4556.909162
05/10/2013,1065,4560.461913
05/10/2013,1080,4531.823161
05/10/2013,1095,4518.204137
05/10/2013,1110,4496.227864
05/10/2013,1125,4474.843362
05/10/2013,1140,4516.343359
05/10/2013,1155,4479.030396
05/10/2013,1170,4423.655978
05/10/2013,1185,4360.41234
05/10/2013,1200,4336.477423
05/10/2013,1215,4374.627183
05/10/2013,1230,5067.064107
05/10/2013,1245,5071.414813
05/10/2013,1260,4962.260296
05/10/2013,1275,5011.212802
05/10/2013,1290,5014.068451
05/10/2013,1305,4928.994803
05/10/2013,1320,4902.387943
06/10/2013,-105,4904.4309
06/10/2013,-90,4945.859518
06/10/2013,-75,4986.446361
06/10/2013,-60,4999.721293
06/10/2013,-45,4945.917873
06/10/2013,-30,4860.37829
06/10/2013,-15,4864.459596
06/10/2013,0,4892.340006
06/10/2013,15,4858.752815
06/10/2013,30,4920.712872
06/10/2013,45,4905.919619
06/10/2013,60,4959.883882
06/10/2013,75,4985.777609
06/10/2013,90,4890.560127
06/10/2013,105,4910.443856
06/10/2013,120,4891.8938
06/10/2013,135,4938.077957
06/10/2013,150,4958.66745
06/10/2013,165,4907.733818
06/10/2013,180,4992.337891
06/10/2013,195,5009.939592
06/10/2013,210,5118.183634
06/10/2013,225,5042.328089
06/10/2013,240,4187.075808
06/10/2013,255,4165.761106
06/10/2013,270,4130.764858
06/10/2013,285,4203.013887
06/10/2013,300,4327.399967
06/10/2013,315,4342.007503
06/10/2013,330,4345.789953
06/10/2013,345,4314.469139
06/10/2013,360,4353.920133
06/10/2013,375,4311.953743
