DATUM,CAS,SUM_of_MNOZSTVO
04/07/2013,900,38383.620363
04/07/2013,915,37311.793155
04/07/2013,930,36766.197458
04/07/2013,945,36112.298522
04/07/2013,960,35342.071291
04/07/2013,975,34741.844098
04/07/2013,990,35471.116764
04/07/2013,1005,36587.598619
04/07/2013,1020,36822.569032
04/07/2013,1035,36160.867865
04/07/2013,1050,36029.614135
04/07/2013,1065,35967.764809
04/07/2013,1080,35791.239665
04/07/2013,1095,35048.771316
04/07/2013,1110,35356.010422
04/07/2013,1125,35313.49471
04/07/2013,1140,35122.152234
04/07/2013,1155,34693.291959
04/07/2013,1170,33894.047324
04/07/2013,1185,33489.894843
04/07/2013,1200,32115.937556
04/07/2013,1215,30899.810428
04/07/2013,1230,30704.897485
04/07/2013,1245,30521.479549
04/07/2013,1260,30071.923656
04/07/2013,1275,29544.926885
04/07/2013,1290,29059.211514
04/07/2013,1305,29073.359863
04/07/2013,1320,29008.785206
05/07/2013,-105,28786.15689
05/07/2013,-90,29063.130271
05/07/2013,-75,29408.851226
05/07/2013,-60,29162.678022
05/07/2013,-45,28721.208619
05/07/2013,-30,28476.746398
05/07/2013,-15,27793.700172
05/07/2013,0,27627.603498
05/07/2013,15,27852.953309
05/07/2013,30,27906.320127
05/07/2013,45,28137.648343
05/07/2013,60,28342.593237
05/07/2013,75,28336.137502
05/07/2013,90,28958.761952
05/07/2013,105,28562.667017
05/07/2013,120,28287.172792
05/07/2013,135,28726.934889
05/07/2013,150,28448.708523
05/07/2013,165,28615.096308
05/07/2013,180,28704.909133
05/07/2013,195,28639.397758
05/07/2013,210,28399.422093
05/07/2013,225,28185.777273
05/07/2013,240,27965.259553
05/07/2013,255,29770.980697
05/07/2013,270,30192.464834
05/07/2013,285,30436.278322
05/07/2013,300,30761.019736
05/07/2013,315,31115.67667
05/07/2013,330,31191.331126
05/07/2013,345,31262.380059
05/07/2013,360,31506.845587
05/07/2013,375,31229.939378
05/07/2013,390,31977.311074
05/07/2013,405,32465.264201
05/07/2013,420,32794.50914
05/07/2013,435,32552.613626
05/07/2013,450,32307.125292
05/07/2013,465,32135.852441
05/07/2013,480,32372.791993
05/07/2013,495,31738.960899
05/07/2013,510,31915.685132
05/07/2013,525,31759.815471
05/07/2013,540,31529.961546
05/07/2013,555,31542.769676
05/07/2013,570,32166.930759
05/07/2013,585,31715.520949
05/07/2013,600,31884.717966
05/07/2013,615,31687.844117
05/07/2013,630,31558.300967
05/07/2013,645,31320.181104
05/07/2013,660,30838.988015
05/07/2013,675,30712.670709
05/07/2013,690,30605.176172
05/07/2013,705,30036.739629
05/07/2013,720,29078.658487
05/07/2013,735,28529.934861
05/07/2013,750,28050.167471
05/07/2013,765,28343.669206
05/07/2013,780,28326.388824
05/07/2013,795,28469.899781
05/07/2013,810,28573.217743
05/07/2013,825,28540.935339
05/07/2013,840,28445.399831
05/07/2013,855,28350.485314
05/07/2013,870,28149.986658
05/07/2013,885,27028.864037
05/07/2013,900,25985.534453
05/07/2013,915,26478.240682
05/07/2013,930,26104.480431
05/07/2013,945,26101.113349
05/07/2013,960,26084.598046
05/07/2013,975,26270.901036
05/07/2013,990,26625.776897
05/07/2013,1005,27059.253737
05/07/2013,1020,27265.574095
05/07/2013,1035,26972.192733
05/07/2013,1050,26742.30377
05/07/2013,1065,26435.774219
05/07/2013,1080,26550.77974
05/07/2013,1095,26306.716927
05/07/2013,1110,26219.606697
05/07/2013,1125,25802.13582
05/07/2013,1140,26032.139131
05/07/2013,1155,26403.504412
05/07/2013,1170,25899.94788
05/07/2013,1185,25764.550185
05/07/2013,1200,25546.102611
05/07/2013,1215,24699.692492
05/07/2013,1230,24545.005657
05/07/2013,1245,24447.100648
05/07/2013,1260,24206.385315
05/07/2013,1275,24602.962688
05/07/2013,1290,24723.650452
05/07/2013,1305,24814.968415
05/07/2013,1320,24750.866597
06/07/2013,-105,24322.91875
06/07/2013,-90,24489.289208
06/07/2013,-75,24349.976512
06/07/2013,-60,24219.695843
06/07/2013,-45,24449.727013
06/07/2013,-30,24157.866365
06/07/2013,-15,23610.713891
06/07/2013,0,23417.824578
06/07/2013,15,23496.320655
06/07/2013,30,23417.443163
06/07/2013,45,23889.089047
06/07/2013,60,23386.785947
06/07/2013,75,22935.629936
06/07/2013,90,22562.386031
06/07/2013,105,22700.782938
06/07/2013,120,22978.556631
06/07/2013,135,23164.466594
06/07/2013,150,23334.349883
06/07/2013,165,23206.297609
06/07/2013,180,23226.109889
06/07/2013,195,23101.808496
06/07/2013,210,22831.337642
06/07/2013,225,23054.411507
06/07/2013,240,23135.284127
06/07/2013,255,24355.130101
06/07/2013,270,25067.85195
06/07/2013,285,25242.80642
06/07/2013,300,25545.195653
06/07/2013,315,25983.70649
06/07/2013,330,26287.193229
06/07/2013,345,26279.761266
06/07/2013,360,26579.886845
06/07/2013,375,26624.76132
06/07/2013,390,26911.001646
06/07/2013,405,27045.374459
06/07/2013,420,26725.796188
06/07/2013,435,26653.8175
06/07/2013,450,26844.656395
