DATUM,CAS,SUM_of_MNOZSTVO
09/07/2013,240,26554.94584
09/07/2013,255,29519.326476
09/07/2013,270,31203.614535
09/07/2013,285,31935.021234
09/07/2013,300,32798.092856
09/07/2013,315,33815.837702
09/07/2013,330,34062.793605
09/07/2013,345,34233.420472
09/07/2013,360,34874.983491
09/07/2013,375,35230.574601
09/07/2013,390,35828.485127
09/07/2013,405,35928.692141
09/07/2013,420,36292.910368
09/07/2013,435,36558.303426
09/07/2013,450,36884.42033
09/07/2013,465,36825.299326
09/07/2013,480,36974.928078
09/07/2013,495,37259.810337
09/07/2013,510,37124.389917
09/07/2013,525,36570.169076
09/07/2013,540,36271.56891
09/07/2013,555,35985.014559
09/07/2013,570,36155.163874
09/07/2013,585,36440.920763
09/07/2013,600,36562.977138
09/07/2013,615,36604.660304
09/07/2013,630,36811.858525
09/07/2013,645,37449.83374
09/07/2013,660,37724.668317
09/07/2013,675,37785.57797
09/07/2013,690,37778.581765
09/07/2013,705,37095.200644
09/07/2013,720,36476.514522
09/07/2013,735,36226.073077
09/07/2013,750,35900.915809
09/07/2013,765,36152.979372
09/07/2013,780,35873.835057
09/07/2013,795,35391.375934
09/07/2013,810,35468.826215
09/07/2013,825,35143.052196
09/07/2013,840,34614.306494
09/07/2013,855,34427.769202
09/07/2013,870,34166.133296
09/07/2013,885,33870.793937
09/07/2013,900,34081.941903
09/07/2013,915,33254.976114
09/07/2013,930,32927.899856
09/07/2013,945,32793.053101
09/07/2013,960,32218.439735
09/07/2013,975,32004.323319
09/07/2013,990,31703.009468
09/07/2013,1005,31206.519621
09/07/2013,1020,30922.329575
09/07/2013,1035,31035.120032
09/07/2013,1050,31093.896683
09/07/2013,1065,30762.421814
09/07/2013,1080,30575.349497
09/07/2013,1095,30448.087307
09/07/2013,1110,30154.362664
09/07/2013,1125,30419.496768
09/07/2013,1140,30614.180837
09/07/2013,1155,30463.209951
09/07/2013,1170,30699.92065
09/07/2013,1185,29858.559695
09/07/2013,1200,28529.154734
09/07/2013,1215,28036.001249
09/07/2013,1230,28685.779496
09/07/2013,1245,28260.504717
09/07/2013,1260,28189.268892
09/07/2013,1275,28042.01246
09/07/2013,1290,27785.587534
09/07/2013,1305,27559.858007
09/07/2013,1320,27389.065943
10/07/2013,-105,27348.251132
10/07/2013,-90,26962.960522
10/07/2013,-75,26817.294076
10/07/2013,-60,26650.277305
10/07/2013,-45,26588.563535
10/07/2013,-30,26489.871252
10/07/2013,-15,26742.171501
10/07/2013,0,26466.49371
10/07/2013,15,25573.097231
10/07/2013,30,25042.06282
10/07/2013,45,25722.211631
10/07/2013,60,26023.651416
10/07/2013,75,25603.163915
10/07/2013,90,25490.745695
10/07/2013,105,25570.616999
10/07/2013,120,25708.158744
10/07/2013,135,25854.10508
10/07/2013,150,25602.02847
10/07/2013,165,25749.699606
10/07/2013,180,25794.689516
10/07/2013,195,25772.682196
10/07/2013,210,25694.303304
10/07/2013,225,26046.857997
10/07/2013,240,27057.450802
10/07/2013,255,29660.841451
10/07/2013,270,31614.405924
10/07/2013,285,32325.408668
10/07/2013,300,32936.030206
10/07/2013,315,33982.570037
10/07/2013,330,34503.435701
10/07/2013,345,35215.316113
10/07/2013,360,35907.744876
10/07/2013,375,36339.850936
10/07/2013,390,36652.748668
10/07/2013,405,37031.665584
10/07/2013,420,36769.039344
10/07/2013,435,37272.659553
10/07/2013,450,37488.283004
10/07/2013,465,37793.206045
10/07/2013,480,37684.738926
10/07/2013,495,37494.664828
10/07/2013,510,37495.333342
10/07/2013,525,37193.170671
10/07/2013,540,36736.4267
10/07/2013,555,36266.771367
10/07/2013,570,36313.184253
