DATUM,CAS,SUM_of_MNOZSTVO
04/07/2013,1185,15292.874427
04/07/2013,1200,14154.51111
04/07/2013,1215,13300.049768
04/07/2013,1230,12763.859364
04/07/2013,1245,12383.98327
04/07/2013,1260,12257.120314
04/07/2013,1275,12161.630521
04/07/2013,1290,12114.942792
04/07/2013,1305,12048.292774
04/07/2013,1320,11820.963106
05/07/2013,-105,11673.752047
05/07/2013,-90,11667.104944
05/07/2013,-75,11512.672962
05/07/2013,-60,11279.101319
05/07/2013,-45,11168.767487
05/07/2013,-30,11102.216834
05/07/2013,-15,11256.864599
05/07/2013,0,11332.332244
05/07/2013,15,11351.828191
05/07/2013,30,11519.696284
05/07/2013,45,11163.918852
05/07/2013,60,11040.52221
05/07/2013,75,11082.505444
05/07/2013,90,10985.142928
05/07/2013,105,10982.460899
05/07/2013,120,11047.75611
05/07/2013,135,11028.132724
05/07/2013,150,10946.938236
05/07/2013,165,11083.5194
05/07/2013,180,10993.743057
05/07/2013,195,11130.58399
05/07/2013,210,11249.005783
05/07/2013,225,11135.902508
05/07/2013,240,11135.230987
05/07/2013,255,12068.832061
05/07/2013,270,12289.092592
05/07/2013,285,12374.913345
05/07/2013,300,12212.298317
05/07/2013,315,12682.97293
05/07/2013,330,12872.070855
05/07/2013,345,13243.232508
05/07/2013,360,13624.633409
05/07/2013,375,13630.311003
05/07/2013,390,13833.758112
05/07/2013,405,14186.103479
05/07/2013,420,14182.534446
05/07/2013,435,14182.257753
05/07/2013,450,14177.943345
05/07/2013,465,14076.604612
05/07/2013,480,14145.62046
05/07/2013,495,14011.032815
05/07/2013,510,13642.990146
05/07/2013,525,13426.546125
05/07/2013,540,13493.71661
05/07/2013,555,13815.553719
05/07/2013,570,13515.040908
05/07/2013,585,13500.410468
05/07/2013,600,13636.402305
05/07/2013,615,13361.384241
05/07/2013,630,13426.10857
05/07/2013,645,13531.812316
05/07/2013,660,13719.270303
05/07/2013,675,13855.292907
05/07/2013,690,13638.120279
05/07/2013,705,13609.127119
05/07/2013,720,13614.938352
05/07/2013,735,13483.684141
05/07/2013,750,13249.045835
05/07/2013,765,13231.116167
05/07/2013,780,13276.493105
05/07/2013,795,13174.575255
05/07/2013,810,13178.851098
05/07/2013,825,13216.652463
05/07/2013,840,13147.799799
05/07/2013,855,13680.217715
05/07/2013,870,13697.679739
05/07/2013,885,13792.173314
05/07/2013,900,13847.673005
05/07/2013,915,13658.4977
05/07/2013,930,13744.821418
05/07/2013,945,13513.276357
05/07/2013,960,13347.031552
05/07/2013,975,13326.493741
05/07/2013,990,13281.832797
05/07/2013,1005,13082.650725
05/07/2013,1020,13082.926948
05/07/2013,1035,12799.676322
05/07/2013,1050,12593.785524
05/07/2013,1065,12363.246208
05/07/2013,1080,12363.179924
05/07/2013,1095,12294.56092
05/07/2013,1110,12092.834441
05/07/2013,1125,12310.597185
05/07/2013,1140,12597.881823
05/07/2013,1155,12688.191918
05/07/2013,1170,12632.2017
05/07/2013,1185,12481.79058
05/07/2013,1200,12414.137405
05/07/2013,1215,12179.347975
05/07/2013,1230,11766.132314
05/07/2013,1245,11375.23623
05/07/2013,1260,11269.46635
05/07/2013,1275,11362.01371
05/07/2013,1290,11398.048493
05/07/2013,1305,11160.917543
05/07/2013,1320,11186.512314
06/07/2013,-105,11094.93852
06/07/2013,-90,11157.39557
06/07/2013,-75,11074.948543
06/07/2013,-60,10937.286642
06/07/2013,-45,10944.263222
06/07/2013,-30,10980.654937
06/07/2013,-15,10830.466811
06/07/2013,0,10844.846275
06/07/2013,15,10892.019165
06/07/2013,30,10829.345517
06/07/2013,45,10602.235392
06/07/2013,60,10454.359921
06/07/2013,75,10522.056519
06/07/2013,90,10507.184392
06/07/2013,105,10599.042539
06/07/2013,120,10571.721796
06/07/2013,135,10622.495933
06/07/2013,150,10532.388624
06/07/2013,165,10554.12408
06/07/2013,180,10652.859047
06/07/2013,195,10857.736251
06/07/2013,210,10869.600659
06/07/2013,225,10893.26951
06/07/2013,240,10984.135923
06/07/2013,255,11666.363627
06/07/2013,270,11951.854956
06/07/2013,285,11958.119772
06/07/2013,300,12105.823474
06/07/2013,315,12433.926947
06/07/2013,330,12437.12648
06/07/2013,345,12839.327492
06/07/2013,360,12863.84763
06/07/2013,375,13280.817509
06/07/2013,390,13263.96645
06/07/2013,405,13233.76209
06/07/2013,420,13404.054121
06/07/2013,435,13664.958053
06/07/2013,450,13737.962046
06/07/2013,465,13631.931215
06/07/2013,480,13469.612998
06/07/2013,495,13936.487236
06/07/2013,510,14056.080173
06/07/2013,525,13887.189156
06/07/2013,540,13679.198658
06/07/2013,555,13601.27667
06/07/2013,570,13538.548462
06/07/2013,585,13422.504557
06/07/2013,600,13772.755258
06/07/2013,615,13495.209567
06/07/2013,630,13321.771668
06/07/2013,645,13253.944001
06/07/2013,660,13401.614417
06/07/2013,675,13359.777501
06/07/2013,690,13142.215335
06/07/2013,705,13138.454625
06/07/2013,720,13174.840723
06/07/2013,735,13027.174968
06/07/2013,750,13077.505696
06/07/2013,765,12998.916397
06/07/2013,780,12666.983228
06/07/2013,795,12500.669905
06/07/2013,810,12554.00421
06/07/2013,825,12483.502634
06/07/2013,840,12664.386167
06/07/2013,855,12932.942649
06/07/2013,870,13042.44144
06/07/2013,885,13067.659293
06/07/2013,900,13075.862148
06/07/2013,915,12980.497647
06/07/2013,930,12778.327774
06/07/2013,945,12684.98437
06/07/2013,960,12483.690463
06/07/2013,975,12663.87191
06/07/2013,990,12713.374105
06/07/2013,1005,12276.441601
06/07/2013,1020,12279.812872
06/07/2013,1035,12349.036148
06/07/2013,1050,12107.798941
06/07/2013,1065,12178.053374
06/07/2013,1080,12126.307112
06/07/2013,1095,12008.205844
06/07/2013,1110,12058.560049
06/07/2013,1125,11878.076547
06/07/2013,1140,12106.725579
06/07/2013,1155,11968.295252
06/07/2013,1170,11917.949012
06/07/2013,1185,12129.424286
06/07/2013,1200,12108.298595
06/07/2013,1215,11735.659325
06/07/2013,1230,11612.872875
06/07/2013,1245,11009.886803
06/07/2013,1260,10934.490014
